trade_date,return,positions,stops,cum_return,equity
2023-12-26,0.013430618719044895,30,2,0.5028697055405946,50286.970554059466
2023-12-27,0.021827480339201386,30,1,0.5138460841514619,51384.60841514619
2023-12-28,-0.001286662485504105,30,3,0.5131849376716611,51318.49376716611
2023-12-29,-0.0361198792755378,30,8,0.4946487596769363,49464.875967693624
2024-01-02,-0.019702052696038926,30,8,0.48490316374775094,48490.316374775095
2024-01-03,-0.020673271359830568,30,7,0.47487862906035333,47487.862906035334
2024-01-04,-0.022507076944718298,30,7,0.4641904992166896,46419.04992166896
2024-01-05,-0.008296322939908863,30,3,0.4603394249295504,46033.94249295504
2024-01-08,0.010176439327837239,30,3,0.4650240411575574,46502.404115755744
2024-01-09,0.001413234166716415,30,2,0.4656812290208658,46568.12290208658
2024-01-10,-0.03946862228850835,30,7,0.4473014324857929,44730.14324857929
2024-01-11,-0.02789397558508949,30,17,0.4348244172488587,43482.441724885866
2024-01-12,-0.03079591802853547,30,13,0.42143360013845715,42143.36001384572
2024-01-15,-0.055944292047931075,30,25,0.3978567957335003,39785.67957335003
2024-01-16,-0.04973342872951212,30,27,0.3780700131383362,37807.00131383362
2024-01-17,-0.037674063922246016,30,22,0.36382657929627815,36382.657929627814
2024-01-18,-0.028034705762440073,30,18,0.3536268081971519,35362.68081971519
2024-01-19,-0.0009879440187778976,30,11,0.35327744470711403,35327.744470711405
2024-01-22,-0.008014595633813681,30,11,0.3504460688412395,35044.606884123954
2024-01-23,0.0026004825623994273,30,7,0.3513573977323226,35135.739773232264
2024-01-24,-0.013479430648782497,30,9,0.34662130005665304,34662.130005665305
2024-01-25,-0.03331859150766681,30,11,0.335072366552209,33507.2366552209
2024-01-26,-0.04289710393246755,30,12,0.320698732419321,32069.873241932102
2024-01-29,-0.02280765857110152,30,10,0.3133843452261161,31338.43452261161
2024-01-30,0.014424202226805153,30,7,0.3179046643963725,31790.46643963725
2024-01-31,-0.0032528923802888003,30,7,0.31687055473589926,31687.055473589924
2024-02-01,-0.003156034594134364,30,4,0.3158705003032902,31587.05003032902
2024-02-02,0.038300699697530874,30,2,0.32796856147871534,32796.856147871535
2024-02-05,0.057511736391373275,30,3,0.3468306029311371,34683.06029311371
2024-02-06,0.036956475418982,30,3,0.35964823958291237,35964.823958291236
2024-02-07,0.04481474405279852,30,0,0.3757657833888602,37576.57833888602
2024-02-08,0.0470158949748661,30,0,0.39343274799581907,39343.27479958191
2024-02-19,0.00962651904695203,30,0,0.39722013583809546,39722.013583809545
2024-02-20,0.013461211294992063,30,1,0.4025672000172375,40256.72000172375
2024-02-21,0.007329431258749194,30,0,0.405517788636791,40551.7788636791
2024-02-22,0.009384571769441352,30,1,0.40932339942803814,40932.33994280381
2024-02-23,0.005555165643603263,30,2,0.41159725871366365,41159.72587136636
2024-02-26,0.05045842429070871,30,0,0.43236580783073025,43236.58078307303
2024-02-27,0.03723018431305247,30,0,0.4484628665469302,44846.286654693016
2024-02-28,0.024098361528481185,30,0,0.4592700868370771,45927.00868370771
2024-02-29,0.012167037266218542,30,1,0.4648580430988833,46485.80430988833
2024-03-01,0.019054222175127953,30,0,0.47371555153198464,47371.55515319846
2024-03-04,0.002169361858381772,30,1,0.4747432119812004,47474.32119812004
2024-03-05,-0.031226654468671584,30,4,0.45991856973931616,45991.856973931615
2024-03-06,-0.030634888922992324,30,7,0.4458290154417307,44582.90154417307
